count,date,foursquareId,key
6164,2011-01-31T08:05:00,1297525,2011-01-31 | 1297525
4460,2011-01-31T08:05:00,1307334,2011-01-31 | 1307334
8398,2011-01-31T08:05:00,1314412,2011-01-31 | 1314412
34700,2011-01-31T08:05:00,1325831,2011-01-31 | 1325831
3221,2011-01-31T08:05:00,1326984,2011-01-31 | 1326984
16241,2011-01-31T08:05:00,1361264,2011-01-31 | 1361264
7505,2011-01-31T08:05:00,13630,2011-01-31 | 13630
64050,2011-01-31T08:05:00,1364255,2011-01-31 | 1364255
3584,2011-01-31T08:05:00,1364936,2011-01-31 | 1364936
4343,2011-01-31T08:05:00,1372183,2011-01-31 | 1372183
22930,2011-01-31T08:05:00,1372689,2011-01-31 | 1372689
6924,2011-01-31T08:05:00,1385866,2011-01-31 | 1385866
5835,2011-01-31T08:05:00,1387227,2011-01-31 | 1387227
2764,2011-01-31T08:05:00,1387652,2011-01-31 | 1387652
752,2011-01-31T08:05:00,1400724,2011-01-31 | 1400724
6453,2011-01-31T08:05:00,1408406,2011-01-31 | 1408406
49869,2011-01-31T08:05:00,1413072,2011-01-31 | 1413072
8955,2011-01-31T08:05:00,1473703,2011-01-31 | 1473703
18896,2011-01-31T08:05:00,147983,2011-01-31 | 147983
1785,2011-01-31T08:05:00,1484786,2011-01-31 | 1484786
17856,2011-01-31T08:05:00,149690,2011-01-31 | 149690
8265,2011-01-31T08:05:00,1501856,2011-01-31 | 1501856
4112,2011-01-31T08:05:00,1503120,2011-01-31 | 1503120
54952,2011-01-31T08:05:00,1504602,2011-01-31 | 1504602
8899,2011-01-31T08:05:00,1514388,2011-01-31 | 1514388
16280,2011-01-31T08:05:00,1568845,2011-01-31 | 1568845
2693,2011-01-31T08:05:00,1581762,2011-01-31 | 1581762
4741,2011-01-31T08:05:00,1593133,2011-01-31 | 1593133
19186,2011-01-31T08:05:00,1596715,2011-01-31 | 1596715
1576,2011-01-31T08:05:00,1598023,2011-01-31 | 1598023
3523,2011-01-31T08:05:00,1601896,2011-01-31 | 1601896
31844,2011-01-31T08:05:00,1604396,2011-01-31 | 1604396
4589,2011-01-31T08:05:00,1616888,2011-01-31 | 1616888
3624,2011-01-31T08:05:00,1618095,2011-01-31 | 1618095
3240,2011-01-31T08:05:00,1618576,2011-01-31 | 1618576
1786,2011-01-31T08:05:00,1618625,2011-01-31 | 1618625
3053,2011-01-31T08:05:00,1618660,2011-01-31 | 1618660
2867,2011-01-31T08:05:00,1618690,2011-01-31 | 1618690
55126,2011-01-31T08:05:00,162361,2011-01-31 | 162361
3868,2011-01-31T08:05:00,1653151,2011-01-31 | 1653151
6667,2011-01-31T08:05:00,1657350,2011-01-31 | 1657350
4415,2011-01-31T08:05:00,1666563,2011-01-31 | 1666563
2885,2011-01-31T08:05:00,1675213,2011-01-31 | 1675213
6982,2011-01-31T08:05:00,1681171,2011-01-31 | 1681171
6635,2011-01-31T08:05:00,1681286,2011-01-31 | 1681286
6754,2011-01-31T08:05:00,1689524,2011-01-31 | 1689524
331,2011-01-31T08:05:00,1690773,2011-01-31 | 1690773
3062,2011-01-31T08:05:00,1693435,2011-01-31 | 1693435
6830,2011-01-31T08:05:00,169961,2011-01-31 | 169961
8051,2011-01-31T08:05:00,1701439,2011-01-31 | 1701439
12084,2011-01-31T08:05:00,171148,2011-01-31 | 171148
4275,2011-01-31T08:05:00,1734196,2011-01-31 | 1734196
4761,2011-01-31T08:05:00,1737342,2011-01-31 | 1737342
4741,2011-01-31T08:05:00,1747041,2011-01-31 | 1747041
6609,2011-01-31T08:05:00,1747442,2011-01-31 | 1747442
26332,2011-01-31T08:05:00,1759442,2011-01-31 | 1759442
5733,2011-01-31T08:05:00,1759725,2011-01-31 | 1759725
11195,2011-01-31T08:05:00,1760948,2011-01-31 | 1760948
42576,2011-01-31T08:05:00,1769287,2011-01-31 | 1769287
1840,2011-01-31T08:05:00,1772284,2011-01-31 | 1772284
8028,2011-01-31T08:05:00,1781832,2011-01-31 | 1781832
1987,2011-01-31T08:05:00,1809125,2011-01-31 | 1809125
1589,2011-01-31T08:05:00,1828981,2011-01-31 | 1828981
1774,2011-01-31T08:05:00,1833119,2011-01-31 | 1833119
44341,2011-01-31T08:05:00,1837066,2011-01-31 | 1837066
2314,2011-01-31T08:05:00,1838040,2011-01-31 | 1838040
5547,2011-01-31T08:05:00,1839337,2011-01-31 | 1839337
925,2011-01-31T08:05:00,1853842,2011-01-31 | 1853842
9810,2011-01-31T08:05:00,1868764,2011-01-31 | 1868764
4864,2011-01-31T08:05:00,1870591,2011-01-31 | 1870591
3052,2011-01-31T08:05:00,1883093,2011-01-31 | 1883093
5766,2011-01-31T08:05:00,192903,2011-01-31 | 192903
737,2011-01-31T08:05:00,1938768,2011-01-31 | 1938768
3030,2011-01-31T08:05:00,1942924,2011-01-31 | 1942924
2502,2011-01-31T08:05:00,1957543,2011-01-31 | 1957543
4915,2011-01-31T08:05:00,1968156,2011-01-31 | 1968156
5563,2011-01-31T08:05:00,1975808,2011-01-31 | 1975808
7644,2011-01-31T08:05:00,202873,2011-01-31 | 202873
101769,2011-01-31T08:05:00,203469,2011-01-31 | 203469
3984,2011-01-31T08:05:00,2040628,2011-01-31 | 2040628
3212,2011-01-31T08:05:00,2068754,2011-01-31 | 2068754
3594,2011-01-31T08:05:00,2070299,2011-01-31 | 2070299
11452,2011-01-31T08:05:00,2089643,2011-01-31 | 2089643
4936,2011-01-31T08:05:00,2094395,2011-01-31 | 2094395
3906,2011-01-31T08:05:00,2109233,2011-01-31 | 2109233
1676,2011-01-31T08:05:00,2111540,2011-01-31 | 2111540
7537,2011-01-31T08:05:00,211360,2011-01-31 | 211360
1013,2011-01-31T08:05:00,2195860,2011-01-31 | 2195860
1572,2011-01-31T08:05:00,2198695,2011-01-31 | 2198695
1778,2011-01-31T08:05:00,2199283,2011-01-31 | 2199283
3768,2011-01-31T08:05:00,2234652,2011-01-31 | 2234652
2130,2011-01-31T08:05:00,226060,2011-01-31 | 226060
4340,2011-01-31T08:05:00,2270881,2011-01-31 | 2270881
350,2011-01-31T08:05:00,2273862,2011-01-31 | 2273862
26167,2011-01-31T08:05:00,2276914,2011-01-31 | 2276914
4207,2011-01-31T08:05:00,2277218,2011-01-31 | 2277218
4986,2011-01-31T08:05:00,2295370,2011-01-31 | 2295370
5357,2011-01-31T08:05:00,2327413,2011-01-31 | 2327413
4227,2011-01-31T08:05:00,2331531,2011-01-31 | 2331531
5006,2011-01-31T08:05:00,2334572,2011-01-31 | 2334572
3589,2011-01-31T08:05:00,2351118,2011-01-31 | 2351118
5312,2011-01-31T08:05:00,2356962,2011-01-31 | 2356962
4344,2011-01-31T08:05:00,2371486,2011-01-31 | 2371486
2750,2011-01-31T08:05:00,2373886,2011-01-31 | 2373886
5786,2011-01-31T08:05:00,2380335,2011-01-31 | 2380335
25325,2011-01-31T08:05:00,238086,2011-01-31 | 238086
1829,2011-01-31T08:05:00,2389346,2011-01-31 | 2389346
3051,2011-01-31T08:05:00,2391786,2011-01-31 | 2391786
60977,2011-01-31T08:05:00,2394891,2011-01-31 | 2394891
778,2011-01-31T08:05:00,2404626,2011-01-31 | 2404626
1891,2011-01-31T08:05:00,2407305,2011-01-31 | 2407305
1682,2011-01-31T08:05:00,2407886,2011-01-31 | 2407886
5200,2011-01-31T08:05:00,2464309,2011-01-31 | 2464309
2693,2011-01-31T08:05:00,2465098,2011-01-31 | 2465098
824,2011-01-31T08:05:00,2468206,2011-01-31 | 2468206
3472,2011-01-31T08:05:00,2480128,2011-01-31 | 2480128
1633,2011-01-31T08:05:00,2482360,2011-01-31 | 2482360
13346,2011-01-31T08:05:00,2485038,2011-01-31 | 2485038
5902,2011-01-31T08:05:00,2485302,2011-01-31 | 2485302
1379,2011-01-31T08:05:00,2496522,2011-01-31 | 2496522
8184,2011-01-31T08:05:00,2502541,2011-01-31 | 2502541
8854,2011-01-31T08:05:00,2516801,2011-01-31 | 2516801
1750,2011-01-31T08:05:00,2517939,2011-01-31 | 2517939
3171,2011-01-31T08:05:00,2536922,2011-01-31 | 2536922
4047,2011-01-31T08:05:00,2538162,2011-01-31 | 2538162
3798,2011-01-31T08:05:00,2540211,2011-01-31 | 2540211
5354,2011-01-31T08:05:00,2559092,2011-01-31 | 2559092
1776,2011-01-31T08:05:00,2593535,2011-01-31 | 2593535
5403,2011-01-31T08:05:00,2601108,2011-01-31 | 2601108
11603,2011-01-31T08:05:00,2611536,2011-01-31 | 2611536
4189,2011-01-31T08:05:00,2613788,2011-01-31 | 2613788
20177,2011-01-31T08:05:00,261702,2011-01-31 | 261702
14402,2011-01-31T08:05:00,2619087,2011-01-31 | 2619087
4160,2011-01-31T08:05:00,2619393,2011-01-31 | 2619393
6279,2011-01-31T08:05:00,2630325,2011-01-31 | 2630325
1625,2011-01-31T08:05:00,2631925,2011-01-31 | 2631925
2911,2011-01-31T08:05:00,2632562,2011-01-31 | 2632562
3954,2011-01-31T08:05:00,2633456,2011-01-31 | 2633456
1818,2011-01-31T08:05:00,2655682,2011-01-31 | 2655682
1646,2011-01-31T08:05:00,2659319,2011-01-31 | 2659319
3257,2011-01-31T08:05:00,2670635,2011-01-31 | 2670635
863,2011-01-31T08:05:00,2675405,2011-01-31 | 2675405
51379,2011-01-31T08:05:00,268135,2011-01-31 | 268135
4753,2011-01-31T08:05:00,268329,2011-01-31 | 268329
3274,2011-01-31T08:05:00,2694567,2011-01-31 | 2694567
2688,2011-01-31T08:05:00,2727581,2011-01-31 | 2727581
2211,2011-01-31T08:05:00,2732144,2011-01-31 | 2732144
1785,2011-01-31T08:05:00,2748769,2011-01-31 | 2748769
15053,2011-01-31T08:05:00,2749170,2011-01-31 | 2749170
8446,2011-01-31T08:05:00,275143,2011-01-31 | 275143
3246,2011-01-31T08:05:00,2769138,2011-01-31 | 2769138
3726,2011-01-31T08:05:00,2782786,2011-01-31 | 2782786
3494,2011-01-31T08:05:00,2792304,2011-01-31 | 2792304
4813,2011-01-31T08:05:00,2814921,2011-01-31 | 2814921
3182,2011-01-31T08:05:00,2817466,2011-01-31 | 2817466
120582,2011-01-31T08:05:00,282219,2011-01-31 | 282219
3898,2011-01-31T08:05:00,2869391,2011-01-31 | 2869391
20942,2011-01-31T08:05:00,2924803,2011-01-31 | 2924803
3768,2011-01-31T08:05:00,2928225,2011-01-31 | 2928225
17709,2011-01-31T08:05:00,2944196,2011-01-31 | 2944196
1898,2011-01-31T08:05:00,2952252,2011-01-31 | 2952252
9989,2011-01-31T08:05:00,2960181,2011-01-31 | 2960181
3747,2011-01-31T08:05:00,2960903,2011-01-31 | 2960903
3522,2011-01-31T08:05:00,2962045,2011-01-31 | 2962045
2976,2011-01-31T08:05:00,2979747,2011-01-31 | 2979747
1958,2011-01-31T08:05:00,3038126,2011-01-31 | 3038126
3874,2011-01-31T08:05:00,3049802,2011-01-31 | 3049802
6844,2011-01-31T08:05:00,305094,2011-01-31 | 305094
18528,2011-01-31T08:05:00,3052639,2011-01-31 | 3052639
25569,2011-01-31T08:05:00,3053550,2011-01-31 | 3053550
8210,2011-01-31T08:05:00,305584,2011-01-31 | 305584
1109,2011-01-31T08:05:00,3065428,2011-01-31 | 3065428
3535,2011-01-31T08:05:00,3073406,2011-01-31 | 3073406
2137,2011-01-31T08:05:00,3073926,2011-01-31 | 3073926
5059,2011-01-31T08:05:00,3086675,2011-01-31 | 3086675
3249,2011-01-31T08:05:00,3091450,2011-01-31 | 3091450
4995,2011-01-31T08:05:00,3107021,2011-01-31 | 3107021
44759,2011-01-31T08:05:00,311503,2011-01-31 | 311503
12831,2011-01-31T08:05:00,3119396,2011-01-31 | 3119396
4263,2011-01-31T08:05:00,321287,2011-01-31 | 321287
23279,2011-01-31T08:05:00,3214207,2011-01-31 | 3214207
3831,2011-01-31T08:05:00,3225840,2011-01-31 | 3225840
1679,2011-01-31T08:05:00,3226418,2011-01-31 | 3226418
69662,2011-01-31T08:05:00,322698,2011-01-31 | 322698
672,2011-01-31T08:05:00,3228004,2011-01-31 | 3228004
3706,2011-01-31T08:05:00,3230661,2011-01-31 | 3230661
1851,2011-01-31T08:05:00,3232774,2011-01-31 | 3232774
3231,2011-01-31T08:05:00,3244046,2011-01-31 | 3244046
3875,2011-01-31T08:05:00,3262181,2011-01-31 | 3262181
4664,2011-01-31T08:05:00,3300943,2011-01-31 | 3300943
2944,2011-01-31T08:05:00,3302010,2011-01-31 | 3302010
1622,2011-01-31T08:05:00,3318416,2011-01-31 | 3318416
3533,2011-01-31T08:05:00,3323786,2011-01-31 | 3323786
26284,2011-01-31T08:05:00,3343327,2011-01-31 | 3343327
18535,2011-01-31T08:05:00,3343338,2011-01-31 | 3343338
3413,2011-01-31T08:05:00,3348812,2011-01-31 | 3348812
2818,2011-01-31T08:05:00,3357729,2011-01-31 | 3357729
3262,2011-01-31T08:05:00,3358174,2011-01-31 | 3358174
19709,2011-01-31T08:05:00,3358242,2011-01-31 | 3358242
10937,2011-01-31T08:05:00,336012,2011-01-31 | 336012
53085,2011-01-31T08:05:00,337548,2011-01-31 | 337548
3710,2011-01-31T08:05:00,3377786,2011-01-31 | 3377786
726,2011-01-31T08:05:00,3380651,2011-01-31 | 3380651
1869,2011-01-31T08:05:00,3382567,2011-01-31 | 3382567
7673,2011-01-31T08:05:00,338793,2011-01-31 | 338793
1389,2011-01-31T08:05:00,3392925,2011-01-31 | 3392925
1862,2011-01-31T08:05:00,3394354,2011-01-31 | 3394354
4717,2011-01-31T08:05:00,3400565,2011-01-31 | 3400565
5264,2011-01-31T08:05:00,340702,2011-01-31 | 340702
4354,2011-01-31T08:05:00,3450621,2011-01-31 | 3450621
3620,2011-01-31T08:05:00,3452356,2011-01-31 | 3452356
1781,2011-01-31T08:05:00,3462137,2011-01-31 | 3462137
767,2011-01-31T08:05:00,3474465,2011-01-31 | 3474465
22011,2011-01-31T08:05:00,347482,2011-01-31 | 347482
1166,2011-01-31T08:05:00,3478988,2011-01-31 | 3478988
1682,2011-01-31T08:05:00,3483778,2011-01-31 | 3483778
22293,2011-01-31T08:05:00,3499494,2011-01-31 | 3499494
2964,2011-01-31T08:05:00,3500370,2011-01-31 | 3500370
1119,2011-01-31T08:05:00,3518132,2011-01-31 | 3518132
10905,2011-01-31T08:05:00,352703,2011-01-31 | 352703
23893,2011-01-31T08:05:00,3534006,2011-01-31 | 3534006
3564,2011-01-31T08:05:00,3536222,2011-01-31 | 3536222
55954,2011-01-31T08:05:00,360215,2011-01-31 | 360215
3457,2011-01-31T08:05:00,3602992,2011-01-31 | 3602992
785,2011-01-31T08:05:00,3635966,2011-01-31 | 3635966
3350,2011-01-31T08:05:00,3646920,2011-01-31 | 3646920
1930,2011-01-31T08:05:00,3647483,2011-01-31 | 3647483
2854,2011-01-31T08:05:00,3648478,2011-01-31 | 3648478
480,2011-01-31T08:05:00,3661148,2011-01-31 | 3661148
2972,2011-01-31T08:05:00,3663586,2011-01-31 | 3663586
902,2011-01-31T08:05:00,3666350,2011-01-31 | 3666350
3059,2011-01-31T08:05:00,3685114,2011-01-31 | 3685114
2676,2011-01-31T08:05:00,3739457,2011-01-31 | 3739457
1603,2011-01-31T08:05:00,376030,2011-01-31 | 376030
3367,2011-01-31T08:05:00,3760650,2011-01-31 | 3760650
107435,2011-01-31T08:05:00,376887,2011-01-31 | 376887
756,2011-01-31T08:05:00,3772162,2011-01-31 | 3772162
3156,2011-01-31T08:05:00,3779900,2011-01-31 | 3779900
6399,2011-01-31T08:05:00,3794608,2011-01-31 | 3794608
4224,2011-01-31T08:05:00,3795733,2011-01-31 | 3795733
3750,2011-01-31T08:05:00,3796987,2011-01-31 | 3796987
2297,2011-01-31T08:05:00,3799005,2011-01-31 | 3799005
1809,2011-01-31T08:05:00,3838334,2011-01-31 | 3838334
17475,2011-01-31T08:05:00,383992,2011-01-31 | 383992
3815,2011-01-31T08:05:00,3904291,2011-01-31 | 3904291
6118,2011-01-31T08:05:00,3907781,2011-01-31 | 3907781
1964,2011-01-31T08:05:00,3908889,2011-01-31 | 3908889
1643,2011-01-31T08:05:00,3921145,2011-01-31 | 3921145
3159,2011-01-31T08:05:00,3964060,2011-01-31 | 3964060
28448,2011-01-31T08:05:00,3965355,2011-01-31 | 3965355
3814,2011-01-31T08:05:00,3968757,2011-01-31 | 3968757
5206,2011-01-31T08:05:00,3969273,2011-01-31 | 3969273
4092,2011-01-31T08:05:00,3982252,2011-01-31 | 3982252
761,2011-01-31T08:05:00,3982708,2011-01-31 | 3982708
9141,2011-01-31T08:05:00,398871,2011-01-31 | 398871
5586,2011-01-31T08:05:00,4049899,2011-01-31 | 4049899
1711,2011-01-31T08:05:00,4053216,2011-01-31 | 4053216
1599,2011-01-31T08:05:00,4070286,2011-01-31 | 4070286
788,2011-01-31T08:05:00,4074936,2011-01-31 | 4074936
3301,2011-01-31T08:05:00,4082309,2011-01-31 | 4082309
1967,2011-01-31T08:05:00,4085980,2011-01-31 | 4085980
1726,2011-01-31T08:05:00,4086675,2011-01-31 | 4086675
7360,2011-01-31T08:05:00,4104113,2011-01-31 | 4104113
3601,2011-01-31T08:05:00,4106970,2011-01-31 | 4106970
2013,2011-01-31T08:05:00,4107726,2011-01-31 | 4107726
1645,2011-01-31T08:05:00,4108433,2011-01-31 | 4108433
10509,2011-01-31T08:05:00,4108596,2011-01-31 | 4108596
13376,2011-01-31T08:05:00,4108698,2011-01-31 | 4108698
1903,2011-01-31T08:05:00,4118719,2011-01-31 | 4118719
13950,2011-01-31T08:05:00,4121273,2011-01-31 | 4121273
1478,2011-01-31T08:05:00,4123168,2011-01-31 | 4123168
3490,2011-01-31T08:05:00,4128086,2011-01-31 | 4128086
1850,2011-01-31T08:05:00,4192126,2011-01-31 | 4192126
3348,2011-01-31T08:05:00,4215070,2011-01-31 | 4215070
1731,2011-01-31T08:05:00,4229707,2011-01-31 | 4229707
540,2011-01-31T08:05:00,4235765,2011-01-31 | 4235765
2118,2011-01-31T08:05:00,4236123,2011-01-31 | 4236123
3457,2011-01-31T08:05:00,4237709,2011-01-31 | 4237709
1984,2011-01-31T08:05:00,4250163,2011-01-31 | 4250163
639,2011-01-31T08:05:00,4256768,2011-01-31 | 4256768
2064,2011-01-31T08:05:00,4257093,2011-01-31 | 4257093
3204,2011-01-31T08:05:00,4269226,2011-01-31 | 4269226
561,2011-01-31T08:05:00,4275786,2011-01-31 | 4275786
2568,2011-01-31T08:05:00,4278043,2011-01-31 | 4278043
3094,2011-01-31T08:05:00,429202,2011-01-31 | 429202
13718,2011-01-31T08:05:00,4302318,2011-01-31 | 4302318
3175,2011-01-31T08:05:00,4302443,2011-01-31 | 4302443
8273,2011-01-31T08:05:00,430851,2011-01-31 | 430851
2093,2011-01-31T08:05:00,4335505,2011-01-31 | 4335505
2715,2011-01-31T08:05:00,4339715,2011-01-31 | 4339715
3327,2011-01-31T08:05:00,4354366,2011-01-31 | 4354366
1608,2011-01-31T08:05:00,4355776,2011-01-31 | 4355776
5971,2011-01-31T08:05:00,4362480,2011-01-31 | 4362480
344,2011-01-31T08:05:00,4371661,2011-01-31 | 4371661
3301,2011-01-31T08:05:00,4379154,2011-01-31 | 4379154
20730,2011-01-31T08:05:00,4382042,2011-01-31 | 4382042
1850,2011-01-31T08:05:00,4427579,2011-01-31 | 4427579
1373,2011-01-31T08:05:00,4427819,2011-01-31 | 4427819
1684,2011-01-31T08:05:00,4428248,2011-01-31 | 4428248
3389,2011-01-31T08:05:00,4499781,2011-01-31 | 4499781
1794,2011-01-31T08:05:00,4501311,2011-01-31 | 4501311
1902,2011-01-31T08:05:00,4515124,2011-01-31 | 4515124
2385,2011-01-31T08:05:00,4518187,2011-01-31 | 4518187
1579,2011-01-31T08:05:00,4518989,2011-01-31 | 4518989
1749,2011-01-31T08:05:00,4537678,2011-01-31 | 4537678
13393,2011-01-31T08:05:00,4552302,2011-01-31 | 4552302
1750,2011-01-31T08:05:00,4557525,2011-01-31 | 4557525
4126,2011-01-31T08:05:00,4559911,2011-01-31 | 4559911
706,2011-01-31T08:05:00,4561403,2011-01-31 | 4561403
1685,2011-01-31T08:05:00,4572451,2011-01-31 | 4572451
1109,2011-01-31T08:05:00,457713,2011-01-31 | 457713
3842,2011-01-31T08:05:00,4579353,2011-01-31 | 4579353
3413,2011-01-31T08:05:00,4582409,2011-01-31 | 4582409
1937,2011-01-31T08:05:00,4583472,2011-01-31 | 4583472
6742,2011-01-31T08:05:00,4584204,2011-01-31 | 4584204
1574,2011-01-31T08:05:00,4652678,2011-01-31 | 4652678
1216,2011-01-31T08:05:00,4655569,2011-01-31 | 4655569
307,2011-01-31T08:05:00,4697641,2011-01-31 | 4697641
1498,2011-01-31T08:05:00,4697680,2011-01-31 | 4697680
2046,2011-01-31T08:05:00,4697764,2011-01-31 | 4697764
43612,2011-01-31T08:05:00,470491,2011-01-31 | 470491
3627,2011-01-31T08:05:00,4717512,2011-01-31 | 4717512
9891,2011-01-31T08:05:00,4730845,2011-01-31 | 4730845
1007,2011-01-31T08:05:00,4734053,2011-01-31 | 4734053
1109,2011-01-31T08:05:00,4744696,2011-01-31 | 4744696
2141,2011-01-31T08:05:00,4753686,2011-01-31 | 4753686
1529,2011-01-31T08:05:00,4764590,2011-01-31 | 4764590
2021,2011-01-31T08:05:00,4795069,2011-01-31 | 4795069
3558,2011-01-31T08:05:00,4804357,2011-01-31 | 4804357
1788,2011-01-31T08:05:00,4827120,2011-01-31 | 4827120
15590,2011-01-31T08:05:00,48281,2011-01-31 | 48281
1671,2011-01-31T08:05:00,4832793,2011-01-31 | 4832793
1905,2011-01-31T08:05:00,4850155,2011-01-31 | 4850155
1657,2011-01-31T08:05:00,4852779,2011-01-31 | 4852779
3444,2011-01-31T08:05:00,4876096,2011-01-31 | 4876096
3551,2011-01-31T08:05:00,4922115,2011-01-31 | 4922115
9879,2011-01-31T08:05:00,493509,2011-01-31 | 493509
925,2011-01-31T08:05:00,4952628,2011-01-31 | 4952628
1709,2011-01-31T08:05:00,4960697,2011-01-31 | 4960697
2563,2011-01-31T08:05:00,4960906,2011-01-31 | 4960906
1598,2011-01-31T08:05:00,4982794,2011-01-31 | 4982794
3803,2011-01-31T08:05:00,4995109,2011-01-31 | 4995109
1832,2011-01-31T08:05:00,5003365,2011-01-31 | 5003365
1707,2011-01-31T08:05:00,5023311,2011-01-31 | 5023311
5323,2011-01-31T08:05:00,5040784,2011-01-31 | 5040784
5580,2011-01-31T08:05:00,508885,2011-01-31 | 508885
2817,2011-01-31T08:05:00,5094767,2011-01-31 | 5094767
1100,2011-01-31T08:05:00,5157424,2011-01-31 | 5157424
2263,2011-01-31T08:05:00,5234207,2011-01-31 | 5234207
2010,2011-01-31T08:05:00,5255525,2011-01-31 | 5255525
1433,2011-01-31T08:05:00,5256826,2011-01-31 | 5256826
2379,2011-01-31T08:05:00,5273346,2011-01-31 | 5273346
1943,2011-01-31T08:05:00,5280074,2011-01-31 | 5280074
2452,2011-01-31T08:05:00,5301485,2011-01-31 | 5301485
1784,2011-01-31T08:05:00,5309777,2011-01-31 | 5309777
2548,2011-01-31T08:05:00,5330918,2011-01-31 | 5330918
2840,2011-01-31T08:05:00,5339676,2011-01-31 | 5339676
1141,2011-01-31T08:05:00,5365087,2011-01-31 | 5365087
9732,2011-01-31T08:05:00,5368647,2011-01-31 | 5368647
1092,2011-01-31T08:05:00,5370765,2011-01-31 | 5370765
2820,2011-01-31T08:05:00,537154,2011-01-31 | 537154
1271,2011-01-31T08:05:00,5401668,2011-01-31 | 5401668
1615,2011-01-31T08:05:00,5411677,2011-01-31 | 5411677
1810,2011-01-31T08:05:00,5425964,2011-01-31 | 5425964
400,2011-01-31T08:05:00,5429861,2011-01-31 | 5429861
8542,2011-01-31T08:05:00,55232,2011-01-31 | 55232
2685,2011-01-31T08:05:00,5566540,2011-01-31 | 5566540
1135,2011-01-31T08:05:00,5566977,2011-01-31 | 5566977
1315,2011-01-31T08:05:00,5655300,2011-01-31 | 5655300
1328,2011-01-31T08:05:00,5725696,2011-01-31 | 5725696
41200,2011-01-31T08:05:00,572758,2011-01-31 | 572758
2018,2011-01-31T08:05:00,5749743,2011-01-31 | 5749743
1162,2011-01-31T08:05:00,5777289,2011-01-31 | 5777289
538,2011-01-31T08:05:00,5807990,2011-01-31 | 5807990
1023,2011-01-31T08:05:00,5830629,2011-01-31 | 5830629
1140,2011-01-31T08:05:00,5835157,2011-01-31 | 5835157
718,2011-01-31T08:05:00,5881841,2011-01-31 | 5881841
541,2011-01-31T08:05:00,5893345,2011-01-31 | 5893345
1392,2011-01-31T08:05:00,5894669,2011-01-31 | 5894669
1226,2011-01-31T08:05:00,5918591,2011-01-31 | 5918591
1012,2011-01-31T08:05:00,5921024,2011-01-31 | 5921024
1855,2011-01-31T08:05:00,5921806,2011-01-31 | 5921806
1318,2011-01-31T08:05:00,5921945,2011-01-31 | 5921945
1173,2011-01-31T08:05:00,5938166,2011-01-31 | 5938166
993,2011-01-31T08:05:00,5939175,2011-01-31 | 5939175
1111,2011-01-31T08:05:00,5939206,2011-01-31 | 5939206
1713,2011-01-31T08:05:00,5943062,2011-01-31 | 5943062
543,2011-01-31T08:05:00,5948613,2011-01-31 | 5948613
1011,2011-01-31T08:05:00,5949491,2011-01-31 | 5949491
755,2011-01-31T08:05:00,5955939,2011-01-31 | 5955939
1464,2011-01-31T08:05:00,5963970,2011-01-31 | 5963970
320,2011-01-31T08:05:00,5964172,2011-01-31 | 5964172
1144,2011-01-31T08:05:00,5966750,2011-01-31 | 5966750
1140,2011-01-31T08:05:00,5967696,2011-01-31 | 5967696
978,2011-01-31T08:05:00,5973104,2011-01-31 | 5973104
1180,2011-01-31T08:05:00,5980298,2011-01-31 | 5980298
471,2011-01-31T08:05:00,5981422,2011-01-31 | 5981422
667,2011-01-31T08:05:00,5989146,2011-01-31 | 5989146
431,2011-01-31T08:05:00,5995459,2011-01-31 | 5995459
823,2011-01-31T08:05:00,5997831,2011-01-31 | 5997831
829,2011-01-31T08:05:00,5999118,2011-01-31 | 5999118
1139,2011-01-31T08:05:00,6000391,2011-01-31 | 6000391
962,2011-01-31T08:05:00,6000533,2011-01-31 | 6000533
1324,2011-01-31T08:05:00,6001745,2011-01-31 | 6001745
950,2011-01-31T08:05:00,6062529,2011-01-31 | 6062529
1010,2011-01-31T08:05:00,6062888,2011-01-31 | 6062888
1029,2011-01-31T08:05:00,6082867,2011-01-31 | 6082867
409,2011-01-31T08:05:00,6082972,2011-01-31 | 6082972
7022,2011-01-31T08:05:00,6109362,2011-01-31 | 6109362
3792,2011-01-31T08:05:00,6110206,2011-01-31 | 6110206
1106,2011-01-31T08:05:00,6112819,2011-01-31 | 6112819
4698,2011-01-31T08:05:00,611736,2011-01-31 | 611736
396,2011-01-31T08:05:00,6120030,2011-01-31 | 6120030
866,2011-01-31T08:05:00,6143518,2011-01-31 | 6143518
776,2011-01-31T08:05:00,6154093,2011-01-31 | 6154093
721,2011-01-31T08:05:00,6162029,2011-01-31 | 6162029
558,2011-01-31T08:05:00,6163947,2011-01-31 | 6163947
621,2011-01-31T08:05:00,6197452,2011-01-31 | 6197452
486,2011-01-31T08:05:00,6225998,2011-01-31 | 6225998
830,2011-01-31T08:05:00,627195,2011-01-31 | 627195
806,2011-01-31T08:05:00,6275497,2011-01-31 | 6275497
850,2011-01-31T08:05:00,6281491,2011-01-31 | 6281491
633,2011-01-31T08:05:00,6306611,2011-01-31 | 6306611
421,2011-01-31T08:05:00,6307478,2011-01-31 | 6307478
703,2011-01-31T08:05:00,6310299,2011-01-31 | 6310299
330,2011-01-31T08:05:00,6355271,2011-01-31 | 6355271
379,2011-01-31T08:05:00,6362367,2011-01-31 | 6362367
7429,2011-01-31T08:05:00,64003,2011-01-31 | 64003
