uniqueFollowCount,totalUnFollowCount,foursquareId,uniqueUnFollowCount,key,date,totalFollowCount
13,0,4852779,0,2011-01-02 | 4852779,2011-01-02T00:00:00,16
8,0,4876096,0,2011-01-02 | 4876096,2011-01-02T00:00:00,9
8,0,4922115,0,2011-01-02 | 4922115,2011-01-02T00:00:00,9
5,0,493509,0,2011-01-02 | 493509,2011-01-02T00:00:00,5
8,0,4960697,0,2011-01-02 | 4960697,2011-01-02T00:00:00,9
13,0,4960906,0,2011-01-02 | 4960906,2011-01-02T00:00:00,13
13,0,4982794,0,2011-01-02 | 4982794,2011-01-02T00:00:00,13
8,0,5003365,0,2011-01-02 | 5003365,2011-01-02T00:00:00,9
12,0,5023311,0,2011-01-02 | 5023311,2011-01-02T00:00:00,13
8,0,508885,0,2011-01-02 | 508885,2011-01-02T00:00:00,8
7,0,5094767,0,2011-01-02 | 5094767,2011-01-02T00:00:00,7
16,0,5255525,0,2011-01-02 | 5255525,2011-01-02T00:00:00,17
10,0,5273346,0,2011-01-02 | 5273346,2011-01-02T00:00:00,10
10,0,5309777,0,2011-01-02 | 5309777,2011-01-02T00:00:00,13
11,0,5368647,0,2011-01-02 | 5368647,2011-01-02T00:00:00,11
10,0,55232,0,2011-01-02 | 55232,2011-01-02T00:00:00,10
6,0,572758,0,2011-01-02 | 572758,2011-01-02T00:00:00,6
11,0,611736,0,2011-01-02 | 611736,2011-01-02T00:00:00,12
9,0,64003,0,2011-01-02 | 64003,2011-01-02T00:00:00,9
9,0,660771,0,2011-01-02 | 660771,2011-01-02T00:00:00,9
6,0,680644,0,2011-01-02 | 680644,2011-01-02T00:00:00,6
10,0,742542,0,2011-01-02 | 742542,2011-01-02T00:00:00,11
9,0,744696,0,2011-01-02 | 744696,2011-01-02T00:00:00,9
4,0,749968,0,2011-01-02 | 749968,2011-01-02T00:00:00,6
7,0,763642,0,2011-01-02 | 763642,2011-01-02T00:00:00,7
6,0,83989,0,2011-01-02 | 83989,2011-01-02T00:00:00,6
2,0,843848,0,2011-01-02 | 843848,2011-01-02T00:00:00,2
4,0,844707,0,2011-01-02 | 844707,2011-01-02T00:00:00,4
9,0,879576,0,2011-01-02 | 879576,2011-01-02T00:00:00,10
12,0,887198,0,2011-01-02 | 887198,2011-01-02T00:00:00,12
6,0,891126,0,2011-01-02 | 891126,2011-01-02T00:00:00,6
10,0,901653,0,2011-01-02 | 901653,2011-01-02T00:00:00,10
7,0,909936,0,2011-01-02 | 909936,2011-01-02T00:00:00,8
3,0,922746,0,2011-01-02 | 922746,2011-01-02T00:00:00,3
9,0,925371,0,2011-01-02 | 925371,2011-01-02T00:00:00,10
7,0,989827,0,2011-01-02 | 989827,2011-01-02T00:00:00,7
7,0,100438,0,2011-01-03 | 100438,2011-01-03T00:00:00,8
4,1,1014390,1,2011-01-03 | 1014390,2011-01-03T00:00:00,7
11,0,1044528,0,2011-01-03 | 1044528,2011-01-03T00:00:00,11
7,0,1066667,0,2011-01-03 | 1066667,2011-01-03T00:00:00,7
15,0,1067256,0,2011-01-03 | 1067256,2011-01-03T00:00:00,15
40,0,1068336,0,2011-01-03 | 1068336,2011-01-03T00:00:00,45
17,0,1082106,0,2011-01-03 | 1082106,2011-01-03T00:00:00,18
8,0,1120937,0,2011-01-03 | 1120937,2011-01-03T00:00:00,9
5,1,1125529,1,2011-01-03 | 1125529,2011-01-03T00:00:00,5
8,0,1126457,0,2011-01-03 | 1126457,2011-01-03T00:00:00,8
12,0,1127758,0,2011-01-03 | 1127758,2011-01-03T00:00:00,12
9,1,1138456,1,2011-01-03 | 1138456,2011-01-03T00:00:00,9
10,0,1150073,0,2011-01-03 | 1150073,2011-01-03T00:00:00,10
11,0,117717,0,2011-01-03 | 117717,2011-01-03T00:00:00,11
6,1,1191479,1,2011-01-03 | 1191479,2011-01-03T00:00:00,6
6,0,1192925,0,2011-01-03 | 1192925,2011-01-03T00:00:00,6
9,0,1202129,0,2011-01-03 | 1202129,2011-01-03T00:00:00,10
8,0,1203537,0,2011-01-03 | 1203537,2011-01-03T00:00:00,8
5,0,1209712,0,2011-01-03 | 1209712,2011-01-03T00:00:00,5
8,0,1223577,0,2011-01-03 | 1223577,2011-01-03T00:00:00,8
12,0,1236834,0,2011-01-03 | 1236834,2011-01-03T00:00:00,12
5,0,1237754,0,2011-01-03 | 1237754,2011-01-03T00:00:00,5
11,0,1240364,0,2011-01-03 | 1240364,2011-01-03T00:00:00,11
8,0,1241858,0,2011-01-03 | 1241858,2011-01-03T00:00:00,8
6,0,1276998,0,2011-01-03 | 1276998,2011-01-03T00:00:00,7
6,0,1286763,0,2011-01-03 | 1286763,2011-01-03T00:00:00,6
15,1,1297266,1,2011-01-03 | 1297266,2011-01-03T00:00:00,15
10,0,1297525,0,2011-01-03 | 1297525,2011-01-03T00:00:00,10
11,0,1307334,0,2011-01-03 | 1307334,2011-01-03T00:00:00,11
14,0,1314412,0,2011-01-03 | 1314412,2011-01-03T00:00:00,14
8,0,1325831,0,2011-01-03 | 1325831,2011-01-03T00:00:00,8
7,0,1326984,0,2011-01-03 | 1326984,2011-01-03T00:00:00,7
11,0,1361264,0,2011-01-03 | 1361264,2011-01-03T00:00:00,13
7,0,13630,0,2011-01-03 | 13630,2011-01-03T00:00:00,7
10,1,1364255,1,2011-01-03 | 1364255,2011-01-03T00:00:00,14
8,1,1364936,1,2011-01-03 | 1364936,2011-01-03T00:00:00,9
9,0,1372183,0,2011-01-03 | 1372183,2011-01-03T00:00:00,9
8,0,1372689,0,2011-01-03 | 1372689,2011-01-03T00:00:00,8
7,0,1387227,0,2011-01-03 | 1387227,2011-01-03T00:00:00,7
18,0,1387652,0,2011-01-03 | 1387652,2011-01-03T00:00:00,20
8,0,1408406,0,2011-01-03 | 1408406,2011-01-03T00:00:00,8
9,0,1413072,0,2011-01-03 | 1413072,2011-01-03T00:00:00,9
5,0,1473703,0,2011-01-03 | 1473703,2011-01-03T00:00:00,5
8,0,147983,0,2011-01-03 | 147983,2011-01-03T00:00:00,8
10,0,1484786,0,2011-01-03 | 1484786,2011-01-03T00:00:00,10
12,0,149690,0,2011-01-03 | 149690,2011-01-03T00:00:00,12
7,0,1501856,0,2011-01-03 | 1501856,2011-01-03T00:00:00,7
7,0,1503120,0,2011-01-03 | 1503120,2011-01-03T00:00:00,8
6,0,1504602,0,2011-01-03 | 1504602,2011-01-03T00:00:00,6
12,0,1514388,0,2011-01-03 | 1514388,2011-01-03T00:00:00,12
11,0,1568845,0,2011-01-03 | 1568845,2011-01-03T00:00:00,11
10,0,1581762,0,2011-01-03 | 1581762,2011-01-03T00:00:00,10
13,1,1593133,1,2011-01-03 | 1593133,2011-01-03T00:00:00,13
13,0,1596715,0,2011-01-03 | 1596715,2011-01-03T00:00:00,14
11,1,1598023,1,2011-01-03 | 1598023,2011-01-03T00:00:00,11
8,0,1601896,0,2011-01-03 | 1601896,2011-01-03T00:00:00,9
2,1,1604396,1,2011-01-03 | 1604396,2011-01-03T00:00:00,2
7,0,1616888,0,2011-01-03 | 1616888,2011-01-03T00:00:00,7
6,0,1618095,0,2011-01-03 | 1618095,2011-01-03T00:00:00,6
12,0,1618576,0,2011-01-03 | 1618576,2011-01-03T00:00:00,14
8,0,1618625,0,2011-01-03 | 1618625,2011-01-03T00:00:00,8
4,0,1618660,0,2011-01-03 | 1618660,2011-01-03T00:00:00,4
4,0,1618690,0,2011-01-03 | 1618690,2011-01-03T00:00:00,4
8,0,162361,0,2011-01-03 | 162361,2011-01-03T00:00:00,8
16,0,1653151,0,2011-01-03 | 1653151,2011-01-03T00:00:00,17
9,0,1657350,0,2011-01-03 | 1657350,2011-01-03T00:00:00,9
6,0,1666563,0,2011-01-03 | 1666563,2011-01-03T00:00:00,6
10,1,1675213,1,2011-01-03 | 1675213,2011-01-03T00:00:00,11
9,0,1681171,0,2011-01-03 | 1681171,2011-01-03T00:00:00,9
8,0,1681286,0,2011-01-03 | 1681286,2011-01-03T00:00:00,9
7,0,1689524,0,2011-01-03 | 1689524,2011-01-03T00:00:00,7
10,0,169961,0,2011-01-03 | 169961,2011-01-03T00:00:00,10
9,0,1701439,0,2011-01-03 | 1701439,2011-01-03T00:00:00,9
13,0,171148,0,2011-01-03 | 171148,2011-01-03T00:00:00,13
10,0,1734196,0,2011-01-03 | 1734196,2011-01-03T00:00:00,11
24,0,1737342,0,2011-01-03 | 1737342,2011-01-03T00:00:00,26
7,0,1747041,0,2011-01-03 | 1747041,2011-01-03T00:00:00,7
8,0,1747442,0,2011-01-03 | 1747442,2011-01-03T00:00:00,8
9,0,1759442,0,2011-01-03 | 1759442,2011-01-03T00:00:00,9
10,0,1759725,0,2011-01-03 | 1759725,2011-01-03T00:00:00,10
9,0,1760948,0,2011-01-03 | 1760948,2011-01-03T00:00:00,10
18,0,1769287,0,2011-01-03 | 1769287,2011-01-03T00:00:00,24
6,0,1772284,0,2011-01-03 | 1772284,2011-01-03T00:00:00,6
11,0,1781832,0,2011-01-03 | 1781832,2011-01-03T00:00:00,12
12,0,1828981,0,2011-01-03 | 1828981,2011-01-03T00:00:00,12
17,2,1833119,2,2011-01-03 | 1833119,2011-01-03T00:00:00,19
8,0,1837066,0,2011-01-03 | 1837066,2011-01-03T00:00:00,9
14,0,1838040,0,2011-01-03 | 1838040,2011-01-03T00:00:00,15
8,0,1839337,0,2011-01-03 | 1839337,2011-01-03T00:00:00,8
8,0,1868764,0,2011-01-03 | 1868764,2011-01-03T00:00:00,8
8,0,1870591,0,2011-01-03 | 1870591,2011-01-03T00:00:00,9
6,0,1883093,0,2011-01-03 | 1883093,2011-01-03T00:00:00,6
14,0,192903,0,2011-01-03 | 192903,2011-01-03T00:00:00,20
4,0,1942924,0,2011-01-03 | 1942924,2011-01-03T00:00:00,4
7,0,1957543,0,2011-01-03 | 1957543,2011-01-03T00:00:00,7
8,0,1968156,0,2011-01-03 | 1968156,2011-01-03T00:00:00,8
8,0,1975808,0,2011-01-03 | 1975808,2011-01-03T00:00:00,9
9,0,202873,0,2011-01-03 | 202873,2011-01-03T00:00:00,9
8,0,203469,0,2011-01-03 | 203469,2011-01-03T00:00:00,8
11,0,2040628,0,2011-01-03 | 2040628,2011-01-03T00:00:00,11
9,0,2068754,0,2011-01-03 | 2068754,2011-01-03T00:00:00,9
6,0,2070299,0,2011-01-03 | 2070299,2011-01-03T00:00:00,6
8,0,2089643,0,2011-01-03 | 2089643,2011-01-03T00:00:00,8
6,1,2094395,1,2011-01-03 | 2094395,2011-01-03T00:00:00,6
12,0,2109233,0,2011-01-03 | 2109233,2011-01-03T00:00:00,12
6,0,2111540,0,2011-01-03 | 2111540,2011-01-03T00:00:00,6
7,0,211360,0,2011-01-03 | 211360,2011-01-03T00:00:00,7
11,0,2198695,0,2011-01-03 | 2198695,2011-01-03T00:00:00,11
23,0,2199283,0,2011-01-03 | 2199283,2011-01-03T00:00:00,26
9,0,2234652,0,2011-01-03 | 2234652,2011-01-03T00:00:00,9
7,1,226060,1,2011-01-03 | 226060,2011-01-03T00:00:00,7
8,0,2270881,0,2011-01-03 | 2270881,2011-01-03T00:00:00,8
5,0,2276914,0,2011-01-03 | 2276914,2011-01-03T00:00:00,5
6,0,2277218,0,2011-01-03 | 2277218,2011-01-03T00:00:00,6
9,0,2295370,0,2011-01-03 | 2295370,2011-01-03T00:00:00,10
7,0,2327413,0,2011-01-03 | 2327413,2011-01-03T00:00:00,7
6,0,2331531,0,2011-01-03 | 2331531,2011-01-03T00:00:00,6
17,0,2334572,0,2011-01-03 | 2334572,2011-01-03T00:00:00,17
14,0,2351118,0,2011-01-03 | 2351118,2011-01-03T00:00:00,14
4,0,2356962,0,2011-01-03 | 2356962,2011-01-03T00:00:00,4
9,0,2371486,0,2011-01-03 | 2371486,2011-01-03T00:00:00,9
5,0,2373886,0,2011-01-03 | 2373886,2011-01-03T00:00:00,5
10,0,2380335,0,2011-01-03 | 2380335,2011-01-03T00:00:00,11
7,0,238086,0,2011-01-03 | 238086,2011-01-03T00:00:00,7
11,0,2389346,0,2011-01-03 | 2389346,2011-01-03T00:00:00,11
4,0,2391786,0,2011-01-03 | 2391786,2011-01-03T00:00:00,4
8,0,2394891,0,2011-01-03 | 2394891,2011-01-03T00:00:00,8
10,0,2407305,0,2011-01-03 | 2407305,2011-01-03T00:00:00,10
6,0,2407886,0,2011-01-03 | 2407886,2011-01-03T00:00:00,6
13,0,2464309,0,2011-01-03 | 2464309,2011-01-03T00:00:00,14
5,0,2465098,0,2011-01-03 | 2465098,2011-01-03T00:00:00,5
9,0,2480128,0,2011-01-03 | 2480128,2011-01-03T00:00:00,10
7,1,2485038,1,2011-01-03 | 2485038,2011-01-03T00:00:00,7
8,0,2485302,0,2011-01-03 | 2485302,2011-01-03T00:00:00,8
3,0,2502541,0,2011-01-03 | 2502541,2011-01-03T00:00:00,3
10,0,2516801,0,2011-01-03 | 2516801,2011-01-03T00:00:00,10
13,1,2517939,1,2011-01-03 | 2517939,2011-01-03T00:00:00,13
12,0,2536922,0,2011-01-03 | 2536922,2011-01-03T00:00:00,13
6,0,2538162,0,2011-01-03 | 2538162,2011-01-03T00:00:00,6
7,0,2540211,0,2011-01-03 | 2540211,2011-01-03T00:00:00,7
4,1,2593535,1,2011-01-03 | 2593535,2011-01-03T00:00:00,4
5,0,2601108,0,2011-01-03 | 2601108,2011-01-03T00:00:00,5
10,0,2611536,0,2011-01-03 | 2611536,2011-01-03T00:00:00,10
10,0,2613788,0,2011-01-03 | 2613788,2011-01-03T00:00:00,10
10,0,261702,0,2011-01-03 | 261702,2011-01-03T00:00:00,13
7,0,2619087,0,2011-01-03 | 2619087,2011-01-03T00:00:00,7
8,0,2619393,0,2011-01-03 | 2619393,2011-01-03T00:00:00,8
6,0,2630325,0,2011-01-03 | 2630325,2011-01-03T00:00:00,6
9,0,2632562,0,2011-01-03 | 2632562,2011-01-03T00:00:00,9
6,0,2633456,0,2011-01-03 | 2633456,2011-01-03T00:00:00,6
9,0,2655682,0,2011-01-03 | 2655682,2011-01-03T00:00:00,9
14,1,2659319,1,2011-01-03 | 2659319,2011-01-03T00:00:00,15
7,0,2670635,0,2011-01-03 | 2670635,2011-01-03T00:00:00,7
7,0,268135,0,2011-01-03 | 268135,2011-01-03T00:00:00,7
8,0,268329,0,2011-01-03 | 268329,2011-01-03T00:00:00,10
8,0,2727581,0,2011-01-03 | 2727581,2011-01-03T00:00:00,8
10,0,2732144,0,2011-01-03 | 2732144,2011-01-03T00:00:00,10
13,1,2748769,1,2011-01-03 | 2748769,2011-01-03T00:00:00,13
4,0,2749170,0,2011-01-03 | 2749170,2011-01-03T00:00:00,4
11,0,275143,0,2011-01-03 | 275143,2011-01-03T00:00:00,12
8,0,2769138,0,2011-01-03 | 2769138,2011-01-03T00:00:00,8
12,0,2782786,0,2011-01-03 | 2782786,2011-01-03T00:00:00,12
8,1,2792304,1,2011-01-03 | 2792304,2011-01-03T00:00:00,8
7,0,2814921,0,2011-01-03 | 2814921,2011-01-03T00:00:00,7
9,0,2817466,0,2011-01-03 | 2817466,2011-01-03T00:00:00,11
4,0,282219,0,2011-01-03 | 282219,2011-01-03T00:00:00,5
15,0,2869391,0,2011-01-03 | 2869391,2011-01-03T00:00:00,15
8,0,2924803,0,2011-01-03 | 2924803,2011-01-03T00:00:00,8
5,0,2928225,0,2011-01-03 | 2928225,2011-01-03T00:00:00,5
15,0,2944196,0,2011-01-03 | 2944196,2011-01-03T00:00:00,17
33,0,2952252,0,2011-01-03 | 2952252,2011-01-03T00:00:00,37
12,0,2960181,0,2011-01-03 | 2960181,2011-01-03T00:00:00,12
9,0,2960903,0,2011-01-03 | 2960903,2011-01-03T00:00:00,10
7,0,2962045,0,2011-01-03 | 2962045,2011-01-03T00:00:00,7
5,0,2979747,0,2011-01-03 | 2979747,2011-01-03T00:00:00,5
13,0,3049802,0,2011-01-03 | 3049802,2011-01-03T00:00:00,13
6,0,305094,0,2011-01-03 | 305094,2011-01-03T00:00:00,6
8,0,3052639,0,2011-01-03 | 3052639,2011-01-03T00:00:00,8
5,0,3053550,0,2011-01-03 | 3053550,2011-01-03T00:00:00,5
11,0,305584,0,2011-01-03 | 305584,2011-01-03T00:00:00,11
9,0,3073406,0,2011-01-03 | 3073406,2011-01-03T00:00:00,9
11,0,3086675,0,2011-01-03 | 3086675,2011-01-03T00:00:00,11
7,0,3091450,0,2011-01-03 | 3091450,2011-01-03T00:00:00,7
10,0,3107021,0,2011-01-03 | 3107021,2011-01-03T00:00:00,10
10,0,311503,0,2011-01-03 | 311503,2011-01-03T00:00:00,10
7,0,3119396,0,2011-01-03 | 3119396,2011-01-03T00:00:00,8
4,0,321287,0,2011-01-03 | 321287,2011-01-03T00:00:00,4
16,0,3214207,0,2011-01-03 | 3214207,2011-01-03T00:00:00,16
10,0,3225840,0,2011-01-03 | 3225840,2011-01-03T00:00:00,10
9,0,3226418,0,2011-01-03 | 3226418,2011-01-03T00:00:00,10
5,0,322698,0,2011-01-03 | 322698,2011-01-03T00:00:00,6
9,0,3228004,0,2011-01-03 | 3228004,2011-01-03T00:00:00,9
8,0,3230661,0,2011-01-03 | 3230661,2011-01-03T00:00:00,9
8,0,3232774,0,2011-01-03 | 3232774,2011-01-03T00:00:00,8
7,0,3244046,0,2011-01-03 | 3244046,2011-01-03T00:00:00,7
7,0,3262181,0,2011-01-03 | 3262181,2011-01-03T00:00:00,7
6,0,3300943,0,2011-01-03 | 3300943,2011-01-03T00:00:00,6
6,0,3302010,0,2011-01-03 | 3302010,2011-01-03T00:00:00,6
10,0,3318416,0,2011-01-03 | 3318416,2011-01-03T00:00:00,10
7,0,3323786,0,2011-01-03 | 3323786,2011-01-03T00:00:00,7
7,0,3343327,0,2011-01-03 | 3343327,2011-01-03T00:00:00,7
11,0,3343338,0,2011-01-03 | 3343338,2011-01-03T00:00:00,12
9,0,3348812,0,2011-01-03 | 3348812,2011-01-03T00:00:00,10
5,0,3357729,0,2011-01-03 | 3357729,2011-01-03T00:00:00,5
8,0,3358174,0,2011-01-03 | 3358174,2011-01-03T00:00:00,8
5,0,3358242,0,2011-01-03 | 3358242,2011-01-03T00:00:00,6
6,0,336012,0,2011-01-03 | 336012,2011-01-03T00:00:00,6
6,1,337548,1,2011-01-03 | 337548,2011-01-03T00:00:00,6
8,0,3377786,0,2011-01-03 | 3377786,2011-01-03T00:00:00,8
7,1,3382567,1,2011-01-03 | 3382567,2011-01-03T00:00:00,7
12,0,338793,0,2011-01-03 | 338793,2011-01-03T00:00:00,13
22,0,3392925,0,2011-01-03 | 3392925,2011-01-03T00:00:00,24
8,1,3394354,1,2011-01-03 | 3394354,2011-01-03T00:00:00,8
6,0,3400565,0,2011-01-03 | 3400565,2011-01-03T00:00:00,7
7,0,340702,0,2011-01-03 | 340702,2011-01-03T00:00:00,7
9,0,3450621,0,2011-01-03 | 3450621,2011-01-03T00:00:00,9
8,0,3452356,0,2011-01-03 | 3452356,2011-01-03T00:00:00,8
16,1,3462137,1,2011-01-03 | 3462137,2011-01-03T00:00:00,17
17,0,347482,0,2011-01-03 | 347482,2011-01-03T00:00:00,17
6,0,3483778,0,2011-01-03 | 3483778,2011-01-03T00:00:00,6
8,0,3499494,0,2011-01-03 | 3499494,2011-01-03T00:00:00,9
5,0,3500370,0,2011-01-03 | 3500370,2011-01-03T00:00:00,5
9,0,352703,0,2011-01-03 | 352703,2011-01-03T00:00:00,10
5,0,3534006,0,2011-01-03 | 3534006,2011-01-03T00:00:00,5
4,0,3536222,0,2011-01-03 | 3536222,2011-01-03T00:00:00,4
12,0,360215,0,2011-01-03 | 360215,2011-01-03T00:00:00,12
6,0,3602992,0,2011-01-03 | 3602992,2011-01-03T00:00:00,6
6,0,3646920,0,2011-01-03 | 3646920,2011-01-03T00:00:00,6
7,0,3647483,0,2011-01-03 | 3647483,2011-01-03T00:00:00,7
8,0,3648478,0,2011-01-03 | 3648478,2011-01-03T00:00:00,8
8,0,3663586,0,2011-01-03 | 3663586,2011-01-03T00:00:00,8
8,0,3685114,0,2011-01-03 | 3685114,2011-01-03T00:00:00,8
37,0,376030,0,2011-01-03 | 376030,2011-01-03T00:00:00,44
7,0,3760650,0,2011-01-03 | 3760650,2011-01-03T00:00:00,9
6,0,376887,0,2011-01-03 | 376887,2011-01-03T00:00:00,6
3,0,3779900,0,2011-01-03 | 3779900,2011-01-03T00:00:00,3
11,0,3795733,0,2011-01-03 | 3795733,2011-01-03T00:00:00,11
6,0,3796987,0,2011-01-03 | 3796987,2011-01-03T00:00:00,6
18,0,3799005,0,2011-01-03 | 3799005,2011-01-03T00:00:00,19
14,0,3838334,0,2011-01-03 | 3838334,2011-01-03T00:00:00,15
11,0,383992,0,2011-01-03 | 383992,2011-01-03T00:00:00,12
8,0,3904291,0,2011-01-03 | 3904291,2011-01-03T00:00:00,8
14,0,3907781,0,2011-01-03 | 3907781,2011-01-03T00:00:00,15
6,0,3908889,0,2011-01-03 | 3908889,2011-01-03T00:00:00,6
10,0,3921145,0,2011-01-03 | 3921145,2011-01-03T00:00:00,11
5,0,3964060,0,2011-01-03 | 3964060,2011-01-03T00:00:00,5
8,0,3965355,0,2011-01-03 | 3965355,2011-01-03T00:00:00,9
3,0,3968757,0,2011-01-03 | 3968757,2011-01-03T00:00:00,3
11,0,3969273,0,2011-01-03 | 3969273,2011-01-03T00:00:00,11
7,0,3982252,0,2011-01-03 | 3982252,2011-01-03T00:00:00,7
6,0,398871,0,2011-01-03 | 398871,2011-01-03T00:00:00,6
3,0,4049899,0,2011-01-03 | 4049899,2011-01-03T00:00:00,3
7,0,4053216,0,2011-01-03 | 4053216,2011-01-03T00:00:00,8
18,1,4070286,1,2011-01-03 | 4070286,2011-01-03T00:00:00,19
7,1,4082309,1,2011-01-03 | 4082309,2011-01-03T00:00:00,7
6,0,4085980,0,2011-01-03 | 4085980,2011-01-03T00:00:00,6
7,0,4086675,0,2011-01-03 | 4086675,2011-01-03T00:00:00,7
4,0,4104113,0,2011-01-03 | 4104113,2011-01-03T00:00:00,4
10,0,4106970,0,2011-01-03 | 4106970,2011-01-03T00:00:00,10
13,0,4107726,0,2011-01-03 | 4107726,2011-01-03T00:00:00,13
16,0,4108596,0,2011-01-03 | 4108596,2011-01-03T00:00:00,16
18,0,4108698,0,2011-01-03 | 4108698,2011-01-03T00:00:00,18
7,0,4118719,0,2011-01-03 | 4118719,2011-01-03T00:00:00,7
11,1,4121273,1,2011-01-03 | 4121273,2011-01-03T00:00:00,11
16,0,4123168,0,2011-01-03 | 4123168,2011-01-03T00:00:00,17
8,0,4128086,0,2011-01-03 | 4128086,2011-01-03T00:00:00,8
13,0,4192126,0,2011-01-03 | 4192126,2011-01-03T00:00:00,13
10,0,4215070,0,2011-01-03 | 4215070,2011-01-03T00:00:00,10
4,0,4229707,0,2011-01-03 | 4229707,2011-01-03T00:00:00,4
13,0,4236123,0,2011-01-03 | 4236123,2011-01-03T00:00:00,13
7,0,4237709,0,2011-01-03 | 4237709,2011-01-03T00:00:00,7
9,0,4250163,0,2011-01-03 | 4250163,2011-01-03T00:00:00,10
6,0,4269226,0,2011-01-03 | 4269226,2011-01-03T00:00:00,6
6,0,4278043,0,2011-01-03 | 4278043,2011-01-03T00:00:00,6
5,1,429202,1,2011-01-03 | 429202,2011-01-03T00:00:00,5
8,0,4302318,0,2011-01-03 | 4302318,2011-01-03T00:00:00,8
6,0,4302443,0,2011-01-03 | 4302443,2011-01-03T00:00:00,6
8,0,430851,0,2011-01-03 | 430851,2011-01-03T00:00:00,8
4,0,4354366,0,2011-01-03 | 4354366,2011-01-03T00:00:00,4
12,1,4355776,1,2011-01-03 | 4355776,2011-01-03T00:00:00,12
14,0,4362480,0,2011-01-03 | 4362480,2011-01-03T00:00:00,14
11,0,4379154,0,2011-01-03 | 4379154,2011-01-03T00:00:00,12
11,0,4382042,0,2011-01-03 | 4382042,2011-01-03T00:00:00,11
8,0,4427579,0,2011-01-03 | 4427579,2011-01-03T00:00:00,8
13,0,4427819,0,2011-01-03 | 4427819,2011-01-03T00:00:00,15
8,0,4428248,0,2011-01-03 | 4428248,2011-01-03T00:00:00,9
11,0,4499781,0,2011-01-03 | 4499781,2011-01-03T00:00:00,11
14,0,4501311,0,2011-01-03 | 4501311,2011-01-03T00:00:00,14
12,0,4515124,0,2011-01-03 | 4515124,2011-01-03T00:00:00,12
23,0,4518187,0,2011-01-03 | 4518187,2011-01-03T00:00:00,25
8,1,4537678,1,2011-01-03 | 4537678,2011-01-03T00:00:00,8
6,0,4552302,0,2011-01-03 | 4552302,2011-01-03T00:00:00,6
11,0,4557525,0,2011-01-03 | 4557525,2011-01-03T00:00:00,11
3,0,4559911,0,2011-01-03 | 4559911,2011-01-03T00:00:00,3
7,0,4561403,0,2011-01-03 | 4561403,2011-01-03T00:00:00,7
7,0,4572451,0,2011-01-03 | 4572451,2011-01-03T00:00:00,7
16,0,4579353,0,2011-01-03 | 4579353,2011-01-03T00:00:00,16
3,0,4582409,0,2011-01-03 | 4582409,2011-01-03T00:00:00,3
10,0,4583472,0,2011-01-03 | 4583472,2011-01-03T00:00:00,10
9,0,4652678,0,2011-01-03 | 4652678,2011-01-03T00:00:00,9
13,0,4697764,0,2011-01-03 | 4697764,2011-01-03T00:00:00,15
11,0,470491,0,2011-01-03 | 470491,2011-01-03T00:00:00,12
11,0,4717512,0,2011-01-03 | 4717512,2011-01-03T00:00:00,11
7,0,4730845,0,2011-01-03 | 4730845,2011-01-03T00:00:00,7
11,0,4753686,0,2011-01-03 | 4753686,2011-01-03T00:00:00,11
7,0,4764590,0,2011-01-03 | 4764590,2011-01-03T00:00:00,7
11,1,4804357,1,2011-01-03 | 4804357,2011-01-03T00:00:00,11
9,0,4827120,0,2011-01-03 | 4827120,2011-01-03T00:00:00,9
6,0,48281,0,2011-01-03 | 48281,2011-01-03T00:00:00,6
7,0,4832793,0,2011-01-03 | 4832793,2011-01-03T00:00:00,7
15,0,4850155,0,2011-01-03 | 4850155,2011-01-03T00:00:00,15
10,0,4852779,0,2011-01-03 | 4852779,2011-01-03T00:00:00,10
10,0,4876096,0,2011-01-03 | 4876096,2011-01-03T00:00:00,11
9,1,4922115,1,2011-01-03 | 4922115,2011-01-03T00:00:00,10
13,0,493509,0,2011-01-03 | 493509,2011-01-03T00:00:00,13
7,0,4960697,0,2011-01-03 | 4960697,2011-01-03T00:00:00,7
12,0,4960906,0,2011-01-03 | 4960906,2011-01-03T00:00:00,12
10,0,4982794,0,2011-01-03 | 4982794,2011-01-03T00:00:00,10
6,0,5003365,0,2011-01-03 | 5003365,2011-01-03T00:00:00,6
14,0,5023311,0,2011-01-03 | 5023311,2011-01-03T00:00:00,15
10,0,508885,0,2011-01-03 | 508885,2011-01-03T00:00:00,10
13,0,5094767,0,2011-01-03 | 5094767,2011-01-03T00:00:00,13
23,0,5255525,0,2011-01-03 | 5255525,2011-01-03T00:00:00,23
17,0,5273346,0,2011-01-03 | 5273346,2011-01-03T00:00:00,17
9,0,5309777,0,2011-01-03 | 5309777,2011-01-03T00:00:00,9
31,0,5330918,0,2011-01-03 | 5330918,2011-01-03T00:00:00,39
23,0,5339676,0,2011-01-03 | 5339676,2011-01-03T00:00:00,31
21,0,5368647,0,2011-01-03 | 5368647,2011-01-03T00:00:00,22
16,0,55232,0,2011-01-03 | 55232,2011-01-03T00:00:00,16
7,1,572758,1,2011-01-03 | 572758,2011-01-03T00:00:00,11
6,0,611736,0,2011-01-03 | 611736,2011-01-03T00:00:00,6
12,0,64003,0,2011-01-03 | 64003,2011-01-03T00:00:00,12
5,1,660771,1,2011-01-03 | 660771,2011-01-03T00:00:00,10
5,0,680644,0,2011-01-03 | 680644,2011-01-03T00:00:00,5
