count,date,foursquareId,key
22833,2011-01-22T08:05:01,3534006,2011-01-22 | 3534006
3392,2011-01-22T08:05:01,3536222,2011-01-22 | 3536222
54464,2011-01-22T08:05:01,360215,2011-01-22 | 360215
3275,2011-01-22T08:05:01,3602992,2011-01-22 | 3602992
3163,2011-01-22T08:05:01,3646920,2011-01-22 | 3646920
1764,2011-01-22T08:05:01,3647483,2011-01-22 | 3647483
2693,2011-01-22T08:05:01,3648478,2011-01-22 | 3648478
2800,2011-01-22T08:05:01,3663586,2011-01-22 | 3663586
267,2011-01-22T08:05:01,3666350,2011-01-22 | 3666350
2867,2011-01-22T08:05:01,3685114,2011-01-22 | 3685114
2416,2011-01-22T08:05:01,3739457,2011-01-22 | 3739457
1336,2011-01-22T08:05:01,376030,2011-01-22 | 376030
3193,2011-01-22T08:05:01,3760650,2011-01-22 | 3760650
104285,2011-01-22T08:05:01,376887,2011-01-22 | 376887
2979,2011-01-22T08:05:01,3779900,2011-01-22 | 3779900
5224,2011-01-22T08:05:01,3794608,2011-01-22 | 3794608
3912,2011-01-22T08:05:01,3795733,2011-01-22 | 3795733
3541,2011-01-22T08:05:01,3796987,2011-01-22 | 3796987
2050,2011-01-22T08:05:01,3799005,2011-01-22 | 3799005
1618,2011-01-22T08:05:01,3838334,2011-01-22 | 3838334
16945,2011-01-22T08:05:01,383992,2011-01-22 | 383992
3585,2011-01-22T08:05:01,3904291,2011-01-22 | 3904291
5725,2011-01-22T08:05:01,3907781,2011-01-22 | 3907781
1783,2011-01-22T08:05:01,3908889,2011-01-22 | 3908889
1462,2011-01-22T08:05:01,3921145,2011-01-22 | 3921145
2978,2011-01-22T08:05:01,3964060,2011-01-22 | 3964060
26879,2011-01-22T08:05:01,3965355,2011-01-22 | 3965355
3577,2011-01-22T08:05:01,3968757,2011-01-22 | 3968757
4943,2011-01-22T08:05:01,3969273,2011-01-22 | 3969273
3812,2011-01-22T08:05:01,3982252,2011-01-22 | 3982252
8707,2011-01-22T08:05:01,398871,2011-01-22 | 398871
5218,2011-01-22T08:05:01,4049899,2011-01-22 | 4049899
1542,2011-01-22T08:05:01,4053216,2011-01-22 | 4053216
1418,2011-01-22T08:05:01,4070286,2011-01-22 | 4070286
3117,2011-01-22T08:05:01,4082309,2011-01-22 | 4082309
1771,2011-01-22T08:05:01,4085980,2011-01-22 | 4085980
1550,2011-01-22T08:05:01,4086675,2011-01-22 | 4086675
7045,2011-01-22T08:05:01,4104113,2011-01-22 | 4104113
3377,2011-01-22T08:05:01,4106970,2011-01-22 | 4106970
1784,2011-01-22T08:05:01,4107726,2011-01-22 | 4107726
1417,2011-01-22T08:05:01,4108433,2011-01-22 | 4108433
10117,2011-01-22T08:05:01,4108596,2011-01-22 | 4108596
12704,2011-01-22T08:05:01,4108698,2011-01-22 | 4108698
1705,2011-01-22T08:05:01,4118719,2011-01-22 | 4118719
13135,2011-01-22T08:05:01,4121273,2011-01-22 | 4121273
1262,2011-01-22T08:05:01,4123168,2011-01-22 | 4123168
3319,2011-01-22T08:05:01,4128086,2011-01-22 | 4128086
1643,2011-01-22T08:05:01,4192126,2011-01-22 | 4192126
3145,2011-01-22T08:05:01,4215070,2011-01-22 | 4215070
1559,2011-01-22T08:05:01,4229707,2011-01-22 | 4229707
1906,2011-01-22T08:05:01,4236123,2011-01-22 | 4236123
3263,2011-01-22T08:05:01,4237709,2011-01-22 | 4237709
1797,2011-01-22T08:05:01,4250163,2011-01-22 | 4250163
3026,2011-01-22T08:05:01,4269226,2011-01-22 | 4269226
2394,2011-01-22T08:05:01,4278043,2011-01-22 | 4278043
2877,2011-01-22T08:05:01,429202,2011-01-22 | 429202
12630,2011-01-22T08:05:01,4302318,2011-01-22 | 4302318
3016,2011-01-22T08:05:01,4302443,2011-01-22 | 4302443
7995,2011-01-22T08:05:01,430851,2011-01-22 | 430851
1829,2011-01-22T08:05:01,4335505,2011-01-22 | 4335505
2473,2011-01-22T08:05:01,4339715,2011-01-22 | 4339715
3142,2011-01-22T08:05:01,4354366,2011-01-22 | 4354366
1409,2011-01-22T08:05:01,4355776,2011-01-22 | 4355776
5184,2011-01-22T08:05:01,4362480,2011-01-22 | 4362480
2876,2011-01-22T08:05:01,4379154,2011-01-22 | 4379154
20129,2011-01-22T08:05:01,4382042,2011-01-22 | 4382042
1680,2011-01-22T08:05:01,4427579,2011-01-22 | 4427579
1195,2011-01-22T08:05:01,4427819,2011-01-22 | 4427819
1497,2011-01-22T08:05:01,4428248,2011-01-22 | 4428248
3183,2011-01-22T08:05:01,4499781,2011-01-22 | 4499781
1628,2011-01-22T08:05:01,4501311,2011-01-22 | 4501311
1717,2011-01-22T08:05:01,4515124,2011-01-22 | 4515124
2071,2011-01-22T08:05:01,4518187,2011-01-22 | 4518187
1161,2011-01-22T08:05:01,4518989,2011-01-22 | 4518989
1562,2011-01-22T08:05:01,4537678,2011-01-22 | 4537678
12586,2011-01-22T08:05:01,4552302,2011-01-22 | 4552302
1572,2011-01-22T08:05:01,4557525,2011-01-22 | 4557525
3863,2011-01-22T08:05:01,4559911,2011-01-22 | 4559911
1497,2011-01-22T08:05:01,4561403,2011-01-22 | 4561403
1528,2011-01-22T08:05:01,4572451,2011-01-22 | 4572451
3392,2011-01-22T08:05:01,4579353,2011-01-22 | 4579353
3267,2011-01-22T08:05:01,4582409,2011-01-22 | 4582409
1752,2011-01-22T08:05:01,4583472,2011-01-22 | 4583472
6218,2011-01-22T08:05:01,4584204,2011-01-22 | 4584204
1397,2011-01-22T08:05:01,4652678,2011-01-22 | 4652678
928,2011-01-22T08:05:01,4655569,2011-01-22 | 4655569
1034,2011-01-22T08:05:01,4697680,2011-01-22 | 4697680
1839,2011-01-22T08:05:01,4697764,2011-01-22 | 4697764
42191,2011-01-22T08:05:01,470491,2011-01-22 | 470491
3216,2011-01-22T08:05:01,4717512,2011-01-22 | 4717512
9190,2011-01-22T08:05:01,4730845,2011-01-22 | 4730845
544,2011-01-22T08:05:01,4734053,2011-01-22 | 4734053
794,2011-01-22T08:05:01,4744696,2011-01-22 | 4744696
1909,2011-01-22T08:05:01,4753686,2011-01-22 | 4753686
1353,2011-01-22T08:05:01,4764590,2011-01-22 | 4764590
1797,2011-01-22T08:05:01,4795069,2011-01-22 | 4795069
3339,2011-01-22T08:05:01,4804357,2011-01-22 | 4804357
1607,2011-01-22T08:05:01,4827120,2011-01-22 | 4827120
15003,2011-01-22T08:05:01,48281,2011-01-22 | 48281
1492,2011-01-22T08:05:01,4832793,2011-01-22 | 4832793
1725,2011-01-22T08:05:01,4850155,2011-01-22 | 4850155
1449,2011-01-22T08:05:01,4852779,2011-01-22 | 4852779
3113,2011-01-22T08:05:01,4876096,2011-01-22 | 4876096
3365,2011-01-22T08:05:01,4922115,2011-01-22 | 4922115
9446,2011-01-22T08:05:01,493509,2011-01-22 | 493509
416,2011-01-22T08:05:01,4952628,2011-01-22 | 4952628
1523,2011-01-22T08:05:01,4960697,2011-01-22 | 4960697
1881,2011-01-22T08:05:01,4960906,2011-01-22 | 4960906
1414,2011-01-22T08:05:01,4982794,2011-01-22 | 4982794
1522,2011-01-22T08:05:01,4995109,2011-01-22 | 4995109
1638,2011-01-22T08:05:01,5003365,2011-01-22 | 5003365
1477,2011-01-22T08:05:01,5023311,2011-01-22 | 5023311
4718,2011-01-22T08:05:01,5040784,2011-01-22 | 5040784
5360,2011-01-22T08:05:01,508885,2011-01-22 | 508885
2612,2011-01-22T08:05:01,5094767,2011-01-22 | 5094767
676,2011-01-22T08:05:01,5157424,2011-01-22 | 5157424
1885,2011-01-22T08:05:01,5234207,2011-01-22 | 5234207
1674,2011-01-22T08:05:01,5255525,2011-01-22 | 5255525
1111,2011-01-22T08:05:01,5256826,2011-01-22 | 5256826
2086,2011-01-22T08:05:01,5273346,2011-01-22 | 5273346
508,2011-01-22T08:05:01,5280074,2011-01-22 | 5280074
1279,2011-01-22T08:05:01,5301485,2011-01-22 | 5301485
1553,2011-01-22T08:05:01,5309777,2011-01-22 | 5309777
2307,2011-01-22T08:05:01,5330918,2011-01-22 | 5330918
2404,2011-01-22T08:05:01,5339676,2011-01-22 | 5339676
870,2011-01-22T08:05:01,5365087,2011-01-22 | 5365087
9390,2011-01-22T08:05:01,5368647,2011-01-22 | 5368647
720,2011-01-22T08:05:01,5370765,2011-01-22 | 5370765
2312,2011-01-22T08:05:01,537154,2011-01-22 | 537154
811,2011-01-22T08:05:01,5401668,2011-01-22 | 5401668
1311,2011-01-22T08:05:01,5411677,2011-01-22 | 5411677
1931,2011-01-22T08:05:01,5425964,2011-01-22 | 5425964
8258,2011-01-22T08:05:01,55232,2011-01-22 | 55232
2276,2011-01-22T08:05:01,5566540,2011-01-22 | 5566540
322,2011-01-22T08:05:01,5566977,2011-01-22 | 5566977
986,2011-01-22T08:05:01,5655300,2011-01-22 | 5655300
990,2011-01-22T08:05:01,5725696,2011-01-22 | 5725696
40507,2011-01-22T08:05:01,572758,2011-01-22 | 572758
1706,2011-01-22T08:05:01,5749743,2011-01-22 | 5749743
864,2011-01-22T08:05:01,5777289,2011-01-22 | 5777289
597,2011-01-22T08:05:01,5830629,2011-01-22 | 5830629
447,2011-01-22T08:05:01,5835157,2011-01-22 | 5835157
1080,2011-01-22T08:05:01,5894669,2011-01-22 | 5894669
931,2011-01-22T08:05:01,5918591,2011-01-22 | 5918591
546,2011-01-22T08:05:01,5921024,2011-01-22 | 5921024
1349,2011-01-22T08:05:01,5921806,2011-01-22 | 5921806
993,2011-01-22T08:05:01,5921945,2011-01-22 | 5921945
861,2011-01-22T08:05:01,5938166,2011-01-22 | 5938166
540,2011-01-22T08:05:01,5939175,2011-01-22 | 5939175
804,2011-01-22T08:05:01,5939206,2011-01-22 | 5939206
1351,2011-01-22T08:05:01,5943062,2011-01-22 | 5943062
572,2011-01-22T08:05:01,5949491,2011-01-22 | 5949491
1132,2011-01-22T08:05:01,5963970,2011-01-22 | 5963970
823,2011-01-22T08:05:01,5966750,2011-01-22 | 5966750
829,2011-01-22T08:05:01,5967696,2011-01-22 | 5967696
817,2011-01-22T08:05:01,5980298,2011-01-22 | 5980298
357,2011-01-22T08:05:01,5999118,2011-01-22 | 5999118
824,2011-01-22T08:05:01,6000391,2011-01-22 | 6000391
400,2011-01-22T08:05:01,6000533,2011-01-22 | 6000533
996,2011-01-22T08:05:01,6001745,2011-01-22 | 6001745
587,2011-01-22T08:05:01,6062529,2011-01-22 | 6062529
697,2011-01-22T08:05:01,6062888,2011-01-22 | 6062888
657,2011-01-22T08:05:01,6082867,2011-01-22 | 6082867
5766,2011-01-22T08:05:01,6109362,2011-01-22 | 6109362
1048,2011-01-22T08:05:01,6110206,2011-01-22 | 6110206
227,2011-01-22T08:05:01,6111357,2011-01-22 | 6111357
569,2011-01-22T08:05:01,6112819,2011-01-22 | 6112819
4516,2011-01-22T08:05:01,611736,2011-01-22 | 611736
197,2011-01-22T08:05:01,6143518,2011-01-22 | 6143518
7054,2011-01-22T08:05:01,64003,2011-01-22 | 64003
123150,2011-01-22T08:05:01,660771,2011-01-22 | 660771
4508,2011-01-22T08:05:01,680644,2011-01-22 | 680644
20485,2011-01-22T08:05:01,742542,2011-01-22 | 742542
776,2011-01-22T08:05:01,74466,2011-01-22 | 74466
10039,2011-01-22T08:05:01,744696,2011-01-22 | 744696
60879,2011-01-22T08:05:01,749968,2011-01-22 | 749968
2785,2011-01-22T08:05:01,763642,2011-01-22 | 763642
2779,2011-01-22T08:05:01,83989,2011-01-22 | 83989
14648,2011-01-22T08:05:01,843848,2011-01-22 | 843848
8006,2011-01-22T08:05:01,844707,2011-01-22 | 844707
3113,2011-01-22T08:05:01,879576,2011-01-22 | 879576
7558,2011-01-22T08:05:01,887198,2011-01-22 | 887198
6309,2011-01-22T08:05:01,891126,2011-01-22 | 891126
29595,2011-01-22T08:05:01,901653,2011-01-22 | 901653
78644,2011-01-22T08:05:01,909936,2011-01-22 | 909936
4109,2011-01-22T08:05:01,922746,2011-01-22 | 922746
271,2011-01-22T08:05:01,925371,2011-01-22 | 925371
60365,2011-01-22T08:05:01,989827,2011-01-22 | 989827
12301,2011-01-23T08:05:00,100438,2011-01-23 | 100438
6072,2011-01-23T08:05:00,1014390,2011-01-23 | 1014390
1076,2011-01-23T08:05:00,1034687,2011-01-23 | 1034687
1401,2011-01-23T08:05:00,1044528,2011-01-23 | 1044528
2674,2011-01-23T08:05:00,1066667,2011-01-23 | 1066667
1683,2011-01-23T08:05:00,1067256,2011-01-23 | 1067256
1249,2011-01-23T08:05:00,1068336,2011-01-23 | 1068336
5418,2011-01-23T08:05:00,1082106,2011-01-23 | 1082106
2153,2011-01-23T08:05:00,1086156,2011-01-23 | 1086156
1166,2011-01-23T08:05:00,1088586,2011-01-23 | 1088586
1116,2011-01-23T08:05:00,1095287,2011-01-23 | 1095287
13891,2011-01-23T08:05:00,1120937,2011-01-23 | 1120937
1702,2011-01-23T08:05:00,1125529,2011-01-23 | 1125529
4944,2011-01-23T08:05:00,1126457,2011-01-23 | 1126457
7141,2011-01-23T08:05:00,1127758,2011-01-23 | 1127758
34238,2011-01-23T08:05:00,1138456,2011-01-23 | 1138456
6469,2011-01-23T08:05:00,1150073,2011-01-23 | 1150073
6295,2011-01-23T08:05:00,117717,2011-01-23 | 117717
3115,2011-01-23T08:05:00,1191479,2011-01-23 | 1191479
4665,2011-01-23T08:05:00,1192925,2011-01-23 | 1192925
3222,2011-01-23T08:05:00,1202129,2011-01-23 | 1202129
2232,2011-01-23T08:05:00,1203537,2011-01-23 | 1203537
2740,2011-01-23T08:05:00,1209712,2011-01-23 | 1209712
27184,2011-01-23T08:05:00,1223577,2011-01-23 | 1223577
5597,2011-01-23T08:05:00,1236834,2011-01-23 | 1236834
3154,2011-01-23T08:05:00,1237754,2011-01-23 | 1237754
4972,2011-01-23T08:05:00,1240364,2011-01-23 | 1240364
5280,2011-01-23T08:05:00,1241858,2011-01-23 | 1241858
8578,2011-01-23T08:05:00,1276998,2011-01-23 | 1276998
3701,2011-01-23T08:05:00,1286763,2011-01-23 | 1286763
52672,2011-01-23T08:05:00,1297266,2011-01-23 | 1297266
5878,2011-01-23T08:05:00,1297525,2011-01-23 | 1297525
4200,2011-01-23T08:05:00,1307334,2011-01-23 | 1307334
8085,2011-01-23T08:05:00,1314412,2011-01-23 | 1314412
32475,2011-01-23T08:05:00,1325831,2011-01-23 | 1325831
3050,2011-01-23T08:05:00,1326984,2011-01-23 | 1326984
15769,2011-01-23T08:05:00,1361264,2011-01-23 | 1361264
7364,2011-01-23T08:05:00,13630,2011-01-23 | 13630
62784,2011-01-23T08:05:00,1364255,2011-01-23 | 1364255
3410,2011-01-23T08:05:00,1364936,2011-01-23 | 1364936
4135,2011-01-23T08:05:00,1372183,2011-01-23 | 1372183
22205,2011-01-23T08:05:00,1372689,2011-01-23 | 1372689
5590,2011-01-23T08:05:00,1385866,2011-01-23 | 1385866
5571,2011-01-23T08:05:00,1387227,2011-01-23 | 1387227
2533,2011-01-23T08:05:00,1387652,2011-01-23 | 1387652
6293,2011-01-23T08:05:00,1408406,2011-01-23 | 1408406
47926,2011-01-23T08:05:00,1413072,2011-01-23 | 1413072
8530,2011-01-23T08:05:00,1473703,2011-01-23 | 1473703
18318,2011-01-23T08:05:00,147983,2011-01-23 | 147983
1626,2011-01-23T08:05:00,1484786,2011-01-23 | 1484786
17261,2011-01-23T08:05:00,149690,2011-01-23 | 149690
8035,2011-01-23T08:05:00,1501856,2011-01-23 | 1501856
3940,2011-01-23T08:05:00,1503120,2011-01-23 | 1503120
53002,2011-01-23T08:05:00,1504602,2011-01-23 | 1504602
8644,2011-01-23T08:05:00,1514388,2011-01-23 | 1514388
15882,2011-01-23T08:05:00,1568845,2011-01-23 | 1568845
2503,2011-01-23T08:05:00,1581762,2011-01-23 | 1581762
4736,2011-01-23T08:05:00,1593133,2011-01-23 | 1593133
18726,2011-01-23T08:05:00,1596715,2011-01-23 | 1596715
1399,2011-01-23T08:05:00,1598023,2011-01-23 | 1598023
3352,2011-01-23T08:05:00,1601896,2011-01-23 | 1601896
31047,2011-01-23T08:05:00,1604396,2011-01-23 | 1604396
4455,2011-01-23T08:05:00,1616888,2011-01-23 | 1616888
3462,2011-01-23T08:05:00,1618095,2011-01-23 | 1618095
3062,2011-01-23T08:05:00,1618576,2011-01-23 | 1618576
1630,2011-01-23T08:05:00,1618625,2011-01-23 | 1618625
2867,2011-01-23T08:05:00,1618660,2011-01-23 | 1618660
2689,2011-01-23T08:05:00,1618690,2011-01-23 | 1618690
52257,2011-01-23T08:05:00,162361,2011-01-23 | 162361
3652,2011-01-23T08:05:00,1653151,2011-01-23 | 1653151
6503,2011-01-23T08:05:00,1657350,2011-01-23 | 1657350
4214,2011-01-23T08:05:00,1666563,2011-01-23 | 1666563
2672,2011-01-23T08:05:00,1675213,2011-01-23 | 1675213
6768,2011-01-23T08:05:00,1681171,2011-01-23 | 1681171
6460,2011-01-23T08:05:00,1681286,2011-01-23 | 1681286
6547,2011-01-23T08:05:00,1689524,2011-01-23 | 1689524
2896,2011-01-23T08:05:00,1693435,2011-01-23 | 1693435
6589,2011-01-23T08:05:00,169961,2011-01-23 | 169961
7108,2011-01-23T08:05:00,1701439,2011-01-23 | 1701439
11768,2011-01-23T08:05:00,171148,2011-01-23 | 171148
4110,2011-01-23T08:05:00,1734196,2011-01-23 | 1734196
4335,2011-01-23T08:05:00,1737342,2011-01-23 | 1737342
4609,2011-01-23T08:05:00,1747041,2011-01-23 | 1747041
6474,2011-01-23T08:05:00,1747442,2011-01-23 | 1747442
24580,2011-01-23T08:05:00,1759442,2011-01-23 | 1759442
5560,2011-01-23T08:05:00,1759725,2011-01-23 | 1759725
10836,2011-01-23T08:05:00,1760948,2011-01-23 | 1760948
41290,2011-01-23T08:05:00,1769287,2011-01-23 | 1769287
1693,2011-01-23T08:05:00,1772284,2011-01-23 | 1772284
7764,2011-01-23T08:05:00,1781832,2011-01-23 | 1781832
1728,2011-01-23T08:05:00,1809125,2011-01-23 | 1809125
1426,2011-01-23T08:05:00,1828981,2011-01-23 | 1828981
1597,2011-01-23T08:05:00,1833119,2011-01-23 | 1833119
43152,2011-01-23T08:05:00,1837066,2011-01-23 | 1837066
2090,2011-01-23T08:05:00,1838040,2011-01-23 | 1838040
5233,2011-01-23T08:05:00,1839337,2011-01-23 | 1839337
512,2011-01-23T08:05:00,1853842,2011-01-23 | 1853842
7459,2011-01-23T08:05:00,1868764,2011-01-23 | 1868764
4723,2011-01-23T08:05:00,1870591,2011-01-23 | 1870591
2893,2011-01-23T08:05:00,1883093,2011-01-23 | 1883093
5516,2011-01-23T08:05:00,192903,2011-01-23 | 192903
2862,2011-01-23T08:05:00,1942924,2011-01-23 | 1942924
2354,2011-01-23T08:05:00,1957543,2011-01-23 | 1957543
4756,2011-01-23T08:05:00,1968156,2011-01-23 | 1968156
5365,2011-01-23T08:05:00,1975808,2011-01-23 | 1975808
7431,2011-01-23T08:05:00,202873,2011-01-23 | 202873
99942,2011-01-23T08:05:00,203469,2011-01-23 | 203469
3801,2011-01-23T08:05:00,2040628,2011-01-23 | 2040628
3042,2011-01-23T08:05:00,2068754,2011-01-23 | 2068754
3446,2011-01-23T08:05:00,2070299,2011-01-23 | 2070299
11367,2011-01-23T08:05:00,2089643,2011-01-23 | 2089643
4777,2011-01-23T08:05:00,2094395,2011-01-23 | 2094395
3778,2011-01-23T08:05:00,2109233,2011-01-23 | 2109233
1539,2011-01-23T08:05:00,2111540,2011-01-23 | 2111540
7312,2011-01-23T08:05:00,211360,2011-01-23 | 211360
626,2011-01-23T08:05:00,2195860,2011-01-23 | 2195860
1406,2011-01-23T08:05:00,2198695,2011-01-23 | 2198695
1518,2011-01-23T08:05:00,2199283,2011-01-23 | 2199283
3622,2011-01-23T08:05:00,2234652,2011-01-23 | 2234652
1927,2011-01-23T08:05:00,226060,2011-01-23 | 226060
4194,2011-01-23T08:05:00,2270881,2011-01-23 | 2270881
25103,2011-01-23T08:05:00,2276914,2011-01-23 | 2276914
3991,2011-01-23T08:05:00,2277218,2011-01-23 | 2277218
4818,2011-01-23T08:05:00,2295370,2011-01-23 | 2295370
5231,2011-01-23T08:05:00,2327413,2011-01-23 | 2327413
4086,2011-01-23T08:05:00,2331531,2011-01-23 | 2331531
4561,2011-01-23T08:05:00,2334572,2011-01-23 | 2334572
3461,2011-01-23T08:05:00,2351118,2011-01-23 | 2351118
5105,2011-01-23T08:05:00,2356962,2011-01-23 | 2356962
4131,2011-01-23T08:05:00,2371486,2011-01-23 | 2371486
2600,2011-01-23T08:05:00,2373886,2011-01-23 | 2373886
5604,2011-01-23T08:05:00,2380335,2011-01-23 | 2380335
24717,2011-01-23T08:05:00,238086,2011-01-23 | 238086
1684,2011-01-23T08:05:00,2389346,2011-01-23 | 2389346
2889,2011-01-23T08:05:00,2391786,2011-01-23 | 2391786
58683,2011-01-23T08:05:00,2394891,2011-01-23 | 2394891
1745,2011-01-23T08:05:00,2407305,2011-01-23 | 2407305
1554,2011-01-23T08:05:00,2407886,2011-01-23 | 2407886
4982,2011-01-23T08:05:00,2464309,2011-01-23 | 2464309
2550,2011-01-23T08:05:00,2465098,2011-01-23 | 2465098
3293,2011-01-23T08:05:00,2480128,2011-01-23 | 2480128
1331,2011-01-23T08:05:00,2482360,2011-01-23 | 2482360
12907,2011-01-23T08:05:00,2485038,2011-01-23 | 2485038
5718,2011-01-23T08:05:00,2485302,2011-01-23 | 2485302
1160,2011-01-23T08:05:00,2496522,2011-01-23 | 2496522
7832,2011-01-23T08:05:00,2502541,2011-01-23 | 2502541
6536,2011-01-23T08:05:00,2516801,2011-01-23 | 2516801
1606,2011-01-23T08:05:00,2517939,2011-01-23 | 2517939
3006,2011-01-23T08:05:00,2536922,2011-01-23 | 2536922
3885,2011-01-23T08:05:00,2538162,2011-01-23 | 2538162
3597,2011-01-23T08:05:00,2540211,2011-01-23 | 2540211
773,2011-01-23T08:05:00,2559092,2011-01-23 | 2559092
1619,2011-01-23T08:05:00,2593535,2011-01-23 | 2593535
5278,2011-01-23T08:05:00,2601108,2011-01-23 | 2601108
11060,2011-01-23T08:05:00,2611536,2011-01-23 | 2611536
4037,2011-01-23T08:05:00,2613788,2011-01-23 | 2613788
19659,2011-01-23T08:05:00,261702,2011-01-23 | 261702
14187,2011-01-23T08:05:00,2619087,2011-01-23 | 2619087
3957,2011-01-23T08:05:00,2619393,2011-01-23 | 2619393
6072,2011-01-23T08:05:00,2630325,2011-01-23 | 2630325
1334,2011-01-23T08:05:00,2631925,2011-01-23 | 2631925
2764,2011-01-23T08:05:00,2632562,2011-01-23 | 2632562
3764,2011-01-23T08:05:00,2633456,2011-01-23 | 2633456
1659,2011-01-23T08:05:00,2655682,2011-01-23 | 2655682
1490,2011-01-23T08:05:00,2659319,2011-01-23 | 2659319
3121,2011-01-23T08:05:00,2670635,2011-01-23 | 2670635
330,2011-01-23T08:05:00,2675405,2011-01-23 | 2675405
50489,2011-01-23T08:05:00,268135,2011-01-23 | 268135
4553,2011-01-23T08:05:00,268329,2011-01-23 | 268329
3137,2011-01-23T08:05:00,2694567,2011-01-23 | 2694567
2543,2011-01-23T08:05:00,2727581,2011-01-23 | 2727581
2055,2011-01-23T08:05:00,2732144,2011-01-23 | 2732144
1653,2011-01-23T08:05:00,2748769,2011-01-23 | 2748769
14506,2011-01-23T08:05:00,2749170,2011-01-23 | 2749170
8075,2011-01-23T08:05:00,275143,2011-01-23 | 275143
3113,2011-01-23T08:05:00,2769138,2011-01-23 | 2769138
3511,2011-01-23T08:05:00,2782786,2011-01-23 | 2782786
3324,2011-01-23T08:05:00,2792304,2011-01-23 | 2792304
4647,2011-01-23T08:05:00,2814921,2011-01-23 | 2814921
3028,2011-01-23T08:05:00,2817466,2011-01-23 | 2817466
117604,2011-01-23T08:05:00,282219,2011-01-23 | 282219
3692,2011-01-23T08:05:00,2869391,2011-01-23 | 2869391
20382,2011-01-23T08:05:00,2924803,2011-01-23 | 2924803
3548,2011-01-23T08:05:00,2928225,2011-01-23 | 2928225
16812,2011-01-23T08:05:00,2944196,2011-01-23 | 2944196
1698,2011-01-23T08:05:00,2952252,2011-01-23 | 2952252
9729,2011-01-23T08:05:00,2960181,2011-01-23 | 2960181
3579,2011-01-23T08:05:00,2960903,2011-01-23 | 2960903
3388,2011-01-23T08:05:00,2962045,2011-01-23 | 2962045
2842,2011-01-23T08:05:00,2979747,2011-01-23 | 2979747
1696,2011-01-23T08:05:00,3038126,2011-01-23 | 3038126
3662,2011-01-23T08:05:00,3049802,2011-01-23 | 3049802
6623,2011-01-23T08:05:00,305094,2011-01-23 | 305094
17341,2011-01-23T08:05:00,3052639,2011-01-23 | 3052639
24579,2011-01-23T08:05:00,3053550,2011-01-23 | 3053550
7959,2011-01-23T08:05:00,305584,2011-01-23 | 305584
767,2011-01-23T08:05:00,3065428,2011-01-23 | 3065428
3349,2011-01-23T08:05:00,3073406,2011-01-23 | 3073406
1819,2011-01-23T08:05:00,3073926,2011-01-23 | 3073926
4834,2011-01-23T08:05:00,3086675,2011-01-23 | 3086675
3083,2011-01-23T08:05:00,3091450,2011-01-23 | 3091450
4631,2011-01-23T08:05:00,3107021,2011-01-23 | 3107021
43672,2011-01-23T08:05:00,311503,2011-01-23 | 311503
12571,2011-01-23T08:05:00,3119396,2011-01-23 | 3119396
4068,2011-01-23T08:05:00,321287,2011-01-23 | 321287
22184,2011-01-23T08:05:00,3214207,2011-01-23 | 3214207
3515,2011-01-23T08:05:00,3225840,2011-01-23 | 3225840
1548,2011-01-23T08:05:00,3226418,2011-01-23 | 3226418
68139,2011-01-23T08:05:00,322698,2011-01-23 | 322698
3202,2011-01-23T08:05:00,3228004,2011-01-23 | 3228004
3507,2011-01-23T08:05:00,3230661,2011-01-23 | 3230661
1720,2011-01-23T08:05:00,3232774,2011-01-23 | 3232774
3065,2011-01-23T08:05:00,3244046,2011-01-23 | 3244046
3694,2011-01-23T08:05:00,3262181,2011-01-23 | 3262181
4479,2011-01-23T08:05:00,3300943,2011-01-23 | 3300943
2811,2011-01-23T08:05:00,3302010,2011-01-23 | 3302010
1497,2011-01-23T08:05:00,3318416,2011-01-23 | 3318416
3379,2011-01-23T08:05:00,3323786,2011-01-23 | 3323786
25165,2011-01-23T08:05:00,3343327,2011-01-23 | 3343327
17933,2011-01-23T08:05:00,3343338,2011-01-23 | 3343338
3249,2011-01-23T08:05:00,3348812,2011-01-23 | 3348812
2657,2011-01-23T08:05:00,3357729,2011-01-23 | 3357729
3064,2011-01-23T08:05:00,3358174,2011-01-23 | 3358174
18863,2011-01-23T08:05:00,3358242,2011-01-23 | 3358242
10716,2011-01-23T08:05:00,336012,2011-01-23 | 336012
51810,2011-01-23T08:05:00,337548,2011-01-23 | 337548
3502,2011-01-23T08:05:00,3377786,2011-01-23 | 3377786
1719,2011-01-23T08:05:00,3382567,2011-01-23 | 3382567
7430,2011-01-23T08:05:00,338793,2011-01-23 | 338793
1215,2011-01-23T08:05:00,3392925,2011-01-23 | 3392925
1723,2011-01-23T08:05:00,3394354,2011-01-23 | 3394354
4582,2011-01-23T08:05:00,3400565,2011-01-23 | 3400565
5087,2011-01-23T08:05:00,340702,2011-01-23 | 340702
4156,2011-01-23T08:05:00,3450621,2011-01-23 | 3450621
3533,2011-01-23T08:05:00,3452356,2011-01-23 | 3452356
1599,2011-01-23T08:05:00,3462137,2011-01-23 | 3462137
19713,2011-01-23T08:05:00,347482,2011-01-23 | 347482
853,2011-01-23T08:05:00,3478988,2011-01-23 | 3478988
1542,2011-01-23T08:05:00,3483778,2011-01-23 | 3483778
21578,2011-01-23T08:05:00,3499494,2011-01-23 | 3499494
2836,2011-01-23T08:05:00,3500370,2011-01-23 | 3500370
